2017-05-06 23:31:02 | 20170103028  万位开2连 单
2017-05-06 23:31:02 | ------万位单开始交易------
2017-05-06 23:31:02 | 投注 万位单 1.0
2017-05-06 23:31:02 | 20170103028  个位开5连 双
2017-05-06 23:31:02 | 跟注 个位双 15.0
2017-05-06 23:31:02 | 盈利 万位单
2017-05-06 23:31:02 | ------万位单结束交易------
2017-05-06 23:31:02 | 当前余额：0.9400382
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 盈利 个位双
2017-05-06 23:31:02 | ------个位双结束交易------
2017-05-06 23:31:02 | 当前余额：30.04004
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103031  个位开2连 双
2017-05-06 23:31:02 | ------个位双开始交易------
2017-05-06 23:31:02 | 投注 个位双 1.0
2017-05-06 23:31:02 | 20170103032  个位开3连 双
2017-05-06 23:31:02 | 跟注 个位双 3.0
2017-05-06 23:31:02 | 盈利 个位双
2017-05-06 23:31:02 | ------个位双结束交易------
2017-05-06 23:31:02 | 当前余额：31.860039
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103033  千位开8连单,交易20期内开启
2017-05-06 23:31:02 | 20170103034  个位开8连大,交易20期内开启
2017-05-06 23:31:02 | 20170103036 交易关闭,万位 单
2017-05-06 23:31:02 | 20170103036  千位开2连 单
2017-05-06 23:31:02 | ------千位单开始交易------
2017-05-06 23:31:02 | 投注 千位单 1.0
2017-05-06 23:31:02 | 20170103037  个位开2连 大
2017-05-06 23:31:02 | ------个位大开始交易------
2017-05-06 23:31:02 | 投注 个位大 1.0
2017-05-06 23:31:02 | 20170103037  千位开3连 单
2017-05-06 23:31:02 | 跟注 千位单 3.0
2017-05-06 23:31:02 | 盈利 个位大
2017-05-06 23:31:02 | ------个位大结束交易------
2017-05-06 23:31:02 | 当前余额：28.80004
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103038  千位开4连 单
2017-05-06 23:31:02 | 跟注 千位单 7.0
2017-05-06 23:31:02 | 20170103039  千位开5连 单
2017-05-06 23:31:02 | 跟注 千位单 15.0
2017-05-06 23:31:02 | 盈利 千位单
2017-05-06 23:31:02 | ------千位单结束交易------
2017-05-06 23:31:02 | 当前余额：35.90004
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103040  个位开2连 双
2017-05-06 23:31:02 | ------个位双开始交易------
2017-05-06 23:31:02 | 投注 个位双 1.0
2017-05-06 23:31:02 | 20170103041 交易关闭,个位 双
2017-05-06 23:31:02 | 盈利 个位双
2017-05-06 23:31:02 | ------个位双结束交易------
2017-05-06 23:31:02 | 当前余额：36.84004
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103042  个位开2连 大
2017-05-06 23:31:02 | ------个位大开始交易------
2017-05-06 23:31:02 | 投注 个位大 1.0
2017-05-06 23:31:02 | 盈利 个位大
2017-05-06 23:31:02 | ------个位大结束交易------
